timestamp,symbol,timeframe,signal,entry,sl,tp,votes_long,votes_short,debug,sent_to_discord
2025-09-15T10:44:17.236095,BNB/USDT,15m,LONG,918.39,900.02,945.94,1,5,"EMA200: SHORT,MACD: SHORT,RSI: SHORT,ADX: strong trend,VWAP: SHORT,Supertrend: LONG,Range: SHORT",8,8 nến 15m,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu LONG!"
2025-09-15T10:44:25.435828,BNB/USDT,1h,LONG,918.41,900.04,945.96,3,3,"EMA200: LONG,MACD: SHORT,RSI: SHORT,VWAP: LONG,Supertrend: LONG,Range: SHORT",6,6 nến 1h,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu LONG!"
2025-09-15T10:44:33.777635,SOL/USDT,15m,LONG,236.7,231.97,243.8,2,4,"EMA200: SHORT,MACD: LONG,RSI: SHORT,ADX: strong trend,VWAP: SHORT,Supertrend: LONG,Range: SHORT",5,5 nến 15m,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu LONG!"
2025-09-15T10:44:41.488248,SOL/USDT,1h,LONG,236.64,231.91,243.74,3,3,"EMA200: LONG,MACD: SHORT,RSI: SHORT,VWAP: LONG,Supertrend: LONG,Range: SHORT",3,3 nến 1h,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu LONG!"
2025-09-15T10:44:48.727796,ADA/USDT,15m,SHORT,0.86,0.88,0.84,0,6,"EMA200: SHORT,MACD: SHORT,RSI: SHORT,ADX: strong trend,VWAP: SHORT,Supertrend: SHORT,Range: SHORT",5,5 nến 15m,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu SHORT!"
2025-09-15T10:44:56.338259,ADA/USDT,1h,LONG,0.86,0.85,0.89,1,5,"EMA200: SHORT,MACD: SHORT,RSI: SHORT,ADX: strong trend,VWAP: SHORT,Supertrend: LONG,Range: SHORT",3,3 nến 1h,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu LONG!"
2025-09-15T10:45:04.707658,XRP/USDT,15m,SHORT,2.98,3.04,2.89,0,6,"EMA200: SHORT,MACD: SHORT,RSI: SHORT,ADX: strong trend,VWAP: SHORT,Supertrend: SHORT,Range: SHORT",8,8 nến 15m,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu SHORT!"
2025-09-15T10:45:12.699491,XRP/USDT,1h,LONG,2.98,2.92,3.07,2,4,"EMA200: SHORT,MACD: SHORT,RSI: SHORT,ADX: strong trend,VWAP: LONG,Supertrend: LONG,Range: SHORT",4,4 nến 1h,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu LONG!"
2025-09-15T10:45:20.911992,DOGE/USDT,15m,LONG,0.26,0.26,0.27,1,5,"EMA200: SHORT,MACD: LONG,RSI: SHORT,ADX: strong trend,VWAP: SHORT,Supertrend: SHORT,Range: SHORT",4,4 nến 15m,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu LONG!"
2025-09-15T10:45:28.602410,DOGE/USDT,1h,LONG,0.26,0.26,0.27,3,3,"EMA200: LONG,MACD: SHORT,RSI: SHORT,VWAP: LONG,Supertrend: LONG,Range: SHORT",2,2 nến 1h,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu LONG!"
